id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
23728,RICAR,7,"2013-07-05 14:13:41","2013-08-10 21:13:08","2013-07-11 00:30:35",2,39.75,"The Cracker Box","55 Grizzly Peak Rd.",Butte,"North America",59801,USA
23729,GROSR,7,"2013-06-01 05:54:41","2013-06-04 01:14:32","2013-07-01 05:48:26",1,211.5,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","South America",02389-890,Brazil
23730,GOURL,3,"2015-02-24 19:12:51","2015-03-15 08:38:59","2015-02-25 06:00:53",3,418.25,"Rancho grande","Av. del Libertador 900","Buenos Aires","South America",1010,Argentina
23731,LETSS,1,"2013-05-21 07:51:10","2013-06-19 19:37:20","2013-05-30 12:38:28",3,126.5,"Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","South America",05634-030,Brazil
23732,HUNGO,4,"2013-09-20 22:15:07","2013-10-18 01:45:39","2013-10-15 14:44:33",1,205.75,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","South America",05487-020,Brazil
23733,COMMI,8,"2015-06-27 09:54:53","2015-07-19 12:31:36","2015-07-09 01:11:41",3,440.25,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires","South America",1010,Argentina
23734,RICAR,1,"2015-08-01 19:25:31","2015-08-26 10:10:22","2015-08-14 21:58:26",3,245.5,LILA-Supermercado,"Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,"South America",3508,Venezuela
23735,ANATR,9,"2013-06-05 23:28:46","2013-06-25 08:14:10","2013-06-06 11:40:54",2,119.5,"Wellington Importadora","Rua do Mercado, 12",Resende,"South America",08737-363,Brazil
23736,EASTC,4,"2014-03-14 16:35:12","2014-04-23 14:28:39","2014-03-23 00:58:32",3,533.5,"Wilman Kala","Keskuskatu 45",Helsinki,Scandinavia,21240,Finland
23737,CENTC,6,"2012-09-13 00:44:50","2012-09-22 19:17:32","2012-09-23 10:52:51",2,355.5,"Wilman Kala","Keskuskatu 45",Helsinki,Scandinavia,21240,Finland
23738,LINOD,6,"2014-03-24 16:14:23","2014-04-10 22:21:09","2014-03-24 22:38:34",3,351.25,"Santé Gourmet","Erling Skakkes gate 78",Stavern,Scandinavia,4110,Norway
23739,GOURL,8,"2012-12-16 12:20:59","2012-12-27 02:40:54","2012-12-18 05:51:19",3,172.25,"Lazy K Kountry Store","12 Orchestra Terrace","Walla Walla","North America",99362,USA
23740,LEHMS,2,"2015-06-27 14:14:01","2015-07-12 16:31:00","2015-07-01 12:09:40",1,388.25,"Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","South America",1010,Argentina
23741,PERIC,5,"2014-11-18 11:33:51","2014-12-19 20:05:33","2014-11-26 00:52:54",3,209.25,"Hungry Coyote Import Store","City Center Plaza 516 Main St.",Elgin,"North America",97827,USA
23742,HUNGC,2,"2015-04-16 07:41:48","2015-05-14 09:15:30","2015-04-17 17:33:35",2,195.75,"Folies gourmandes","184, chaussée de Tournai",Lille,"Western Europe",59000,France
23743,HUNGC,3,"2013-07-24 09:46:46","2013-07-25 07:04:58","2013-07-30 06:21:27",2,382.25,"Königlich Essen","Maubelstr. 90",Brandenburg,"Western Europe",14776,Germany
23744,BOTTM,7,"2013-01-10 10:32:43","2013-01-26 00:06:41","2013-01-27 13:52:10",1,60.25,"Die Wandernde Kuh","Adenauerallee 900",Stuttgart,"Western Europe",70563,Germany
23745,AROUT,5,"2014-12-17 16:08:53","2014-12-27 08:54:52","2014-12-27 04:13:25",1,353.75,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22",Bergamo,"Southern Europe",24100,Italy
23746,RICSU,6,"2015-11-23 20:46:59","2015-12-14 17:40:13","2015-11-28 04:14:38",2,27,"Du monde entier","67, rue des Cinquante Otages",Nantes,"Western Europe",44000,France
23747,TRADH,1,"2013-03-20 12:11:48","2013-04-18 13:39:45","2013-03-21 17:25:24",2,452,Frankenversand,"Berliner Platz 43","München","Western Europe",80805,Germany
23748,GREAL,8,"2013-03-18 03:12:11","2013-04-08 03:36:36","2013-03-22 03:43:59",3,250,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32",Lisboa,"Southern Europe",1675,Portugal
23749,WARTH,8,"2013-10-06 20:54:54","2013-10-09 18:59:49","2013-10-09 14:30:48",1,37,Vaffeljernet,"Smagsloget 45","Århus","Northern Europe",8200,Denmark
23750,TORTU,9,"2016-01-17 18:50:06","2016-03-08 15:01:14","2016-01-20 17:11:07",3,493.75,LILA-Supermercado,"Carrera 52 con Ave. Bolívar #65-98 Llano Largo",Barquisimeto,"South America",3508,Venezuela
23751,VINET,1,"2014-09-02 01:54:23","2014-09-13 00:17:31","2014-09-04 14:10:59",3,239.25,"Princesa Isabel Vinhos","Estrada da saúde n. 58",Lisboa,"Southern Europe",1756,Portugal
23752,RATTC,1,"2012-10-24 03:45:30","2012-11-26 15:41:49","2012-11-06 08:49:04",1,366.75,"Königlich Essen","Maubelstr. 90",Brandenburg,"Western Europe",14776,Germany
23753,OLDWO,1,"2013-09-30 12:50:51","2013-10-04 11:32:21","2013-09-30 15:51:48",1,54.5,Frankenversand,"Berliner Platz 43","München","Western Europe",80805,Germany
23754,VINET,2,"2014-05-08 10:05:35","2014-05-20 14:16:45","2014-05-16 23:04:41",2,327.25,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","Western Europe",60528,Germany
23755,WARTH,5,"2013-04-03 15:00:36","2013-04-17 11:37:13","2013-04-08 04:49:32",2,227,"Folk och fä HB","Åkergatan 24","Bräcke","Northern Europe","S-844 67",Sweden
23756,VINET,8,"2016-02-01 23:19:55","2016-02-06 23:24:44","2016-02-17 10:16:13",2,340,"Princesa Isabel Vinhos","Estrada da saúde n. 58",Lisboa,"Southern Europe",1756,Portugal
23757,THECR,1,"2015-12-01 09:48:35","2015-12-14 00:38:45","2015-12-06 16:52:16",3,267,Frankenversand,"Berliner Platz 43","München","Western Europe",80805,Germany
23758,LEHMS,9,"2013-07-16 18:24:01","2013-07-31 03:33:13","2013-07-18 22:29:14",3,556,North/South,"South House 300 Queensbridge",London,"British Isles","SW7 1RZ",UK
23759,BOLID,6,"2015-11-07 07:23:44","2015-11-15 22:09:24","2015-11-14 16:48:04",3,235.5,"Eastern Connection","35 King George",London,"British Isles","WX3 6FW",UK
23760,BSBEV,3,"2014-05-23 17:46:35","2014-06-10 01:47:59","2014-06-01 10:23:41",1,223.75,"Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","Central America",05021,Mexico
23761,THECR,1,"2015-04-28 23:40:10","2015-05-31 23:09:56","2015-05-11 18:18:52",3,67.25,"Godos Cocina Típica","C/ Romero, 33",Sevilla,"Southern Europe",41101,Spain
23762,GALED,3,"2015-01-13 05:30:47","2015-01-24 22:02:17","2015-01-18 00:43:16",3,49,"Folk och fä HB","Åkergatan 24","Bräcke","Northern Europe","S-844 67",Sweden
23763,GREAL,8,"2014-07-22 01:20:15","2014-08-09 02:09:11","2014-08-04 05:02:38",3,271.5,"White Clover Markets","1029 - 12th Ave. S.",Seattle,"North America",98124,USA
23764,WOLZA,6,"2014-04-25 03:20:49","2014-05-16 15:59:57","2014-04-25 19:19:21",3,69.75,"Galería del gastronómo","Rambla de Cataluña, 23",Barcelona,"Southern Europe",8022,Spain
23765,CONSH,4,"2014-07-14 15:38:08","2014-07-30 02:44:28","2014-07-23 21:49:05",2,86.5,"Island Trading","Garden House Crowther Way",Cowes,"British Isles","PO31 7PJ",UK
23766,NORTS,4,"2013-05-01 19:57:24","2013-05-03 14:46:34","2013-05-07 09:32:37",2,277,"Wartian Herkku","Torikatu 38",Oulu,Scandinavia,90110,Finland
23767,BONAP,3,"2014-08-28 10:21:12","2014-09-28 21:55:45","2014-08-31 23:27:32",2,148,"Bon app'","12, rue des Bouchers",Marseille,"Western Europe",13008,France
23768,CHOPS,5,"2012-08-11 20:52:01","2012-08-12 22:43:10","2012-08-14 09:01:14",3,461.5,"Eastern Connection","35 King George",London,"British Isles","WX3 6FW",UK
23769,SEVES,4,"2015-11-25 01:48:47","2015-12-06 02:07:56","2015-12-03 20:08:22",2,189.75,"Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","South America",05432-043,Brazil
23770,MORGK,1,"2015-02-21 21:36:42","2015-03-08 13:24:49","2015-02-25 18:14:15",3,293.5,"Piccolo und mehr","Geislweg 14",Salzburg,"Western Europe",5020,Austria
23771,FURIB,5,"2014-12-09 23:25:37","2015-01-28 05:04:49","2014-12-13 09:32:02",1,106.25,"Antonio Moreno Taquería","Mataderos  2312","México D.F.","Central America",05023,Mexico
23772,CHOPS,5,"2013-11-13 07:10:44","2013-12-30 02:51:02","2013-12-02 20:46:28",1,373.75,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","South America",5022,Venezuela
23773,ANTON,3,"2014-09-09 12:10:49","2014-09-18 09:07:18","2014-09-14 20:07:32",1,262.25,"Island Trading","Garden House Crowther Way",Cowes,"British Isles","PO31 7PJ",UK
23774,HANAR,6,"2015-04-02 16:50:57","2015-04-27 05:50:12","2015-04-04 21:32:24",3,146,"Wilman Kala","Keskuskatu 45",Helsinki,Scandinavia,21240,Finland
23775,SPLIR,8,"2013-02-12 14:11:46","2013-03-07 05:54:24","2013-02-17 08:06:11",3,400.5,"Eastern Connection","35 King George",London,"British Isles","WX3 6FW",UK
23776,LINOD,4,"2015-08-11 05:14:45","2015-09-05 09:35:52","2015-08-19 03:13:30",1,43,"Berglunds snabbköp","Berguvsvägen  8","Luleå","Northern Europe","S-958 22",Sweden
23777,DUMON,9,"2015-05-06 11:37:31","2015-06-10 23:40:59","2015-06-05 10:44:45",2,78.25,"The Big Cheese","89 Jefferson Way Suite 2",Portland,"North America",97201,USA
23778,KOENE,7,"2015-03-14 03:48:44","2015-04-25 23:28:52","2015-03-24 05:37:02",1,459.5,"Consolidated Holdings","Berkeley Gardens 12  Brewery",London,"British Isles","WX1 6LT",UK
23779,THEBI,4,"2013-07-28 02:25:33","2013-08-19 00:17:56","2013-07-28 03:35:57",1,384,North/South,"South House 300 Queensbridge",London,"British Isles","SW7 1RZ",UK
23780,THEBI,6,"2014-11-27 03:12:22","2014-12-29 17:52:48","2014-12-12 01:32:55",3,55.75,"Hungry Coyote Import Store","City Center Plaza 516 Main St.",Elgin,"North America",97827,USA
23781,DUMON,9,"2015-02-15 17:57:24","2015-02-20 02:38:14","2015-03-06 19:37:38",1,92.5,"Tortuga Restaurante","Avda. Azteca 123","México D.F.","Central America",05033,Mexico
23782,WANDK,5,"2014-10-11 04:55:17","2014-11-03 05:45:41","2014-10-11 12:15:48",1,325.75,"Toms Spezialitäten","Luisenstr. 48","Münster","Western Europe",44087,Germany
23783,TRAIH,7,"2015-01-12 11:02:15","2015-01-20 14:51:44","2015-01-28 07:35:31",2,446.5,"Blondel père et fils","24, place Kléber",Strasbourg,"Western Europe",67000,France
23784,WANDK,5,"2014-03-15 03:25:46","2014-03-27 07:42:18","2014-03-15 20:36:40",1,121.5,"Du monde entier","67, rue des Cinquante Otages",Nantes,"Western Europe",44000,France
23785,WANDK,2,"2014-10-09 22:22:02","2014-10-20 09:59:36","2014-10-19 20:03:01",3,446,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.",Portland,"North America",97219,USA
23786,MAISD,7,"2013-12-09 17:50:24","2013-12-19 09:26:47","2013-12-13 09:54:10",1,296,"The Big Cheese","89 Jefferson Way Suite 2",Portland,"North America",97201,USA
23787,GODOS,8,"2014-12-17 05:43:26","2015-01-17 21:31:13","2014-12-19 14:16:34",3,323.25,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22",Bergamo,"Southern Europe",24100,Italy
23788,DUMON,7,"2013-05-05 07:24:57","2013-06-20 16:31:08","2013-05-27 20:10:54",3,79.5,"Old World Delicatessen","2743 Bering St.",Anchorage,"North America",99508,USA
23789,REGGC,5,"2015-02-02 10:37:46","2015-03-04 06:19:05","2015-02-10 04:11:17",1,89.75,LINO-Delicateses,"Ave. 5 de Mayo Porlamar","I. de Margarita","South America",4980,Venezuela
23790,TRADH,3,"2012-07-15 12:50:19","2012-08-01 04:09:48","2012-07-16 09:48:03",1,375.5,"Old World Delicatessen","2743 Bering St.",Anchorage,"North America",99508,USA
23791,FAMIA,5,"2015-08-09 16:35:17","2015-08-10 04:10:56","2015-08-13 23:22:46",1,331.5,Vaffeljernet,"Smagsloget 45","Århus","Northern Europe",8200,Denmark
23792,LAMAI,1,"2014-07-20 04:31:06","2014-07-21 00:30:31","2014-08-05 18:30:14",2,205,"Franchi S.p.A.","Via Monte Bianco 34",Torino,"Southern Europe",10100,Italy
23793,RANCH,3,"2013-01-24 21:36:05","2013-02-02 11:13:12","2013-01-30 02:58:12",1,176.25,"Wolski Zajazd","ul. Filtrowa 68",Warszawa,"Eastern Europe",01-012,Poland
23794,PRINI,8,"2015-08-26 03:05:44","2015-09-22 12:06:46","2015-09-03 16:09:34",3,251.75,"Eastern Connection","35 King George",London,"British Isles","WX3 6FW",UK
23795,TRAIH,1,"2014-03-27 13:04:55","2014-04-08 22:46:48","2014-03-29 23:07:37",3,388.25,"Great Lakes Food Market","2732 Baker Blvd.",Eugene,"North America",97403,USA
23796,QUEDE,4,"2015-07-17 03:47:38","2015-08-24 10:55:25","2015-07-18 05:37:24",1,263.75,"Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","South America",1010,Argentina
23797,MEREP,8,"2015-01-22 10:43:42","2015-02-16 16:10:42","2015-01-23 11:41:04",1,171.75,"Laughing Bacchus Wine Cellars","2319 Elm St.",Vancouver,"North America","V3F 2K1",Canada
23798,QUICK,3,"2014-03-12 01:50:58","2014-04-03 06:42:47","2014-03-15 08:36:45",1,307.25,"Simons bistro","Vinbæltet 34",Kobenhavn,"Northern Europe",1734,Denmark
23799,FRANS,7,"2013-03-13 20:53:33","2013-03-26 15:28:24","2013-03-24 13:08:50",2,418,"Maison Dewey","Rue Joseph-Bens 532",Bruxelles,"Western Europe",B-1180,Belgium
23800,SEVES,2,"2012-07-26 16:23:41","2012-09-12 14:36:16","2012-07-29 01:23:38",1,351,"Antonio Moreno Taquería","Mataderos  2312","México D.F.","Central America",05023,Mexico
23801,LAZYK,9,"2013-03-28 10:14:27","2013-04-11 01:26:08","2013-04-06 05:23:21",2,103,"Toms Spezialitäten","Luisenstr. 48","Münster","Western Europe",44087,Germany
23802,WANDK,4,"2013-02-19 06:28:02","2013-02-27 03:46:29","2013-02-25 13:41:55",2,485.75,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","South America",02389-890,Brazil
23803,ANTON,9,"2014-12-02 02:00:55","2015-01-13 21:11:27","2014-12-02 02:59:04",2,154.25,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","South America",02389-673,Brazil
23804,CHOPS,8,"2014-03-31 01:38:06","2014-04-05 01:28:49","2014-04-22 02:08:04",2,225.75,"Tortuga Restaurante","Avda. Azteca 123","México D.F.","Central America",05033,Mexico
23805,GALED,4,"2014-03-22 02:09:34","2014-04-06 16:35:06","2014-03-25 12:42:34",3,350.5,"Galería del gastronómo","Rambla de Cataluña, 23",Barcelona,"Southern Europe",8022,Spain
23806,SEVES,7,"2014-12-08 11:26:23","2014-12-10 20:19:41","2014-12-20 13:08:28",1,374,"Bólido Comidas preparadas","C/ Araquil, 67",Madrid,"Southern Europe",28023,Spain
23807,HUNGC,4,"2013-01-07 02:33:39","2013-01-09 20:49:18","2013-01-07 17:02:13",2,148,"Familia Arquibaldo","Rua Orós, 92","Sao Paulo","South America",05442-030,Brazil
23808,SPECD,6,"2014-10-25 00:14:09","2014-12-11 03:36:37","2014-10-26 08:05:57",2,266.5,"Alfred's Futterkiste","Obere Str. 57",Berlin,"Western Europe",12209,Germany
23809,LACOR,7,"2015-04-03 21:45:22","2015-04-15 20:28:17","2015-04-15 12:40:13",1,326.5,"Blondel père et fils","24, place Kléber",Strasbourg,"Western Europe",67000,France
23810,RANCH,8,"2014-03-16 13:35:30","2014-04-30 21:40:31","2014-03-21 03:38:49",1,110.5,"Folies gourmandes","184, chaussée de Tournai",Lille,"Western Europe",59000,France
23811,TOMSP,2,"2013-03-04 18:51:10","2013-03-26 00:11:34","2013-03-05 00:16:02",1,236.75,"The Cracker Box","55 Grizzly Peak Rd.",Butte,"North America",59801,USA
23812,DUMON,9,"2015-01-12 00:10:03","2015-01-12 01:43:43","2015-01-17 19:19:45",1,37.75,"Folk och fä HB","Åkergatan 24","Bräcke","Northern Europe","S-844 67",Sweden
23813,OCEAN,2,"2014-06-08 00:01:23","2014-06-12 07:21:44","2014-06-14 12:46:52",1,309.75,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires","South America",1010,Argentina
23814,RICSU,6,"2013-11-07 00:35:09","2013-11-22 10:39:34","2013-11-23 18:47:56",3,199.75,"Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","Central America",05021,Mexico
23815,PARIS,5,"2013-01-12 06:02:47","2013-01-27 15:35:09","2013-01-31 17:53:21",3,92,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","South America",02389-673,Brazil
23816,FRANR,3,"2013-02-03 23:01:08","2013-03-18 07:42:49","2013-02-25 20:47:14",2,402.75,"The Cracker Box","55 Grizzly Peak Rd.",Butte,"North America",59801,USA
23817,WARTH,2,"2013-09-17 21:41:18","2013-09-25 19:54:15","2013-09-18 01:17:20",1,77.5,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22",Bergamo,"Southern Europe",24100,Italy
23818,CONSH,7,"2012-09-05 12:58:47","2012-10-14 08:06:26","2012-09-12 22:51:25",3,508.5,"Wellington Importadora","Rua do Mercado, 12",Resende,"South America",08737-363,Brazil
23819,COMMI,5,"2012-10-30 01:30:42","2012-11-05 17:05:58","2012-11-11 21:14:31",1,436.25,"Wellington Importadora","Rua do Mercado, 12",Resende,"South America",08737-363,Brazil
23820,BLONP,6,"2014-06-02 21:03:36","2014-07-17 20:11:13","2014-06-03 04:21:55",1,267.5,"Hungry Coyote Import Store","City Center Plaza 516 Main St.",Elgin,"North America",97827,USA
23821,LINOD,5,"2013-09-09 13:43:34","2013-09-21 17:49:27","2013-09-17 21:25:01",3,207.75,"Consolidated Holdings","Berkeley Gardens 12  Brewery",London,"British Isles","WX1 6LT",UK
23822,FAMIA,1,"2014-11-08 06:32:58","2014-11-21 02:56:38","2014-11-12 05:20:54",1,303.75,"Consolidated Holdings","Berkeley Gardens 12  Brewery",London,"British Isles","WX1 6LT",UK
23823,REGGC,7,"2014-02-24 17:52:11","2014-04-05 22:46:56","2014-03-15 16:12:21",3,43.25,"Santé Gourmet","Erling Skakkes gate 78",Stavern,Scandinavia,4110,Norway
23824,SIMOB,2,"2015-04-12 18:14:33","2015-05-02 21:55:17","2015-04-16 16:32:33",1,418.5,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.",Portland,"North America",97219,USA
23825,MAGAA,5,"2015-12-16 02:57:38","2015-12-20 18:41:57","2016-01-03 07:36:28",3,344.5,"Rattlesnake Canyon Grocery","2817 Milton Dr.",Albuquerque,"North America",87110,USA
23826,VINET,4,"2013-08-12 17:00:40","2013-09-04 09:57:55","2013-08-17 05:35:17",2,309.5,"Rancho grande","Av. del Libertador 900","Buenos Aires","South America",1010,Argentina
23827,RATTC,1,"2013-11-17 01:14:53","2013-11-28 15:09:54","2013-12-11 18:24:40",1,282,"France restauration","54, rue Royale",Nantes,"Western Europe",44000,France
23828,CENTC,2,"2013-02-24 10:04:32","2013-03-15 22:15:44","2013-02-25 17:32:35",3,383,"Island Trading","Garden House Crowther Way",Cowes,"British Isles","PO31 7PJ",UK
23829,WOLZA,1,"2015-06-11 05:35:13","2015-07-04 19:35:40","2015-06-19 16:27:46",2,353.75,"Island Trading","Garden House Crowther Way",Cowes,"British Isles","PO31 7PJ",UK
23830,BOLID,9,"2014-08-30 01:33:01","2014-09-27 10:12:15","2014-09-05 00:23:55",1,378.75,"Alfred's Futterkiste","Obere Str. 57",Berlin,"Western Europe",12209,Germany
23831,FOLIG,2,"2014-01-31 09:13:05","2014-03-08 12:24:59","2014-02-08 02:33:29",3,140.75,"Maison Dewey","Rue Joseph-Bens 532",Bruxelles,"Western Europe",B-1180,Belgium
23832,FRANK,8,"2012-12-16 15:58:05","2012-12-20 11:40:31","2012-12-16 17:27:09",2,240.75,"Save-a-lot Markets","187 Suffolk Ln.",Boise,"North America",83720,USA
23833,CONSH,9,"2014-11-05 22:07:56","2014-12-25 15:34:22","2014-11-16 06:03:51",2,337,"Rattlesnake Canyon Grocery","2817 Milton Dr.",Albuquerque,"North America",87110,USA
23834,TRAIH,8,"2014-05-31 10:39:21","2014-06-06 21:53:59","2014-06-15 11:20:34",3,451,"B's Beverages","Fauntleroy Circus",London,"British Isles","EC2 5NT",UK
23835,TRADH,9,"2012-12-26 02:25:26","2013-01-22 02:24:52","2013-01-15 18:55:22",2,106,"Godos Cocina Típica","C/ Romero, 33",Sevilla,"Southern Europe",41101,Spain
23836,CENTC,5,"2012-10-19 14:10:13","2012-11-04 02:54:17","2012-10-21 03:41:00",3,311.75,"Blondel père et fils","24, place Kléber",Strasbourg,"Western Europe",67000,France
23837,ROMEY,2,"2014-11-08 22:56:26","2014-11-21 22:11:30","2014-11-09 09:01:56",2,262.25,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.",Kirkland,"North America",98034,USA
23838,OCEAN,7,"2015-10-27 16:29:26","2015-12-13 17:18:34","2015-11-10 18:41:12",3,119,"Alfreds Futterkiste","Obere Str. 57",Berlin,"Western Europe",12209,Germany
23839,FISSA,9,"2016-01-31 21:10:23","2016-02-06 02:04:52","2016-02-01 08:19:57",2,80.5,"Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32",Lisboa,"Southern Europe",1675,Portugal
23840,GROSR,3,"2013-05-04 09:05:35","2013-05-11 23:15:46","2013-05-19 18:59:14",2,332.75,Frankenversand,"Berliner Platz 43","München","Western Europe",80805,Germany
23841,RICSU,9,"2012-08-23 08:43:06","2012-08-25 07:03:57","2012-08-29 01:17:02",2,129,"Folk och fä HB","Åkergatan 24","Bräcke","Northern Europe","S-844 67",Sweden
23842,FOLKO,4,"2013-10-06 14:00:26","2013-10-11 21:53:51","2013-10-08 19:11:40",3,54.75,HILARION-Abastos,"Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","South America",5022,Venezuela
23843,BSBEV,2,"2013-06-19 11:26:20","2013-06-28 06:12:04","2013-07-04 20:32:22",2,82.75,"Victuailles en stock","2, rue du Commerce",Lyon,"Western Europe",69004,France
23844,GROSR,6,"2013-05-07 15:04:17","2013-06-02 15:06:45","2013-05-19 04:58:29",2,238.75,"Centro comercial Moctezuma","Sierras de Granada 9993","México D.F.","Central America",05022,Mexico
23845,EASTC,5,"2015-06-28 15:13:45","2015-07-31 12:56:39","2015-07-08 16:49:28",1,39.75,"Richter Supermarkt","Starenweg 5","Genève","Western Europe",1204,Switzerland
23846,MAGAA,9,"2016-01-05 07:15:23","2016-01-24 13:49:11","2016-01-05 09:54:00",2,412,"Königlich Essen","Maubelstr. 90",Brandenburg,"Western Europe",14776,Germany
23847,GROSR,8,"2013-01-14 04:43:50","2013-01-24 12:44:49","2013-01-17 20:41:14",2,21,"Bottom-Dollar Markets","23 Tsawassen Blvd.",Tsawassen,"North America","T2F 8M4",Canada
23848,SEVES,6,"2013-11-23 17:47:18","2013-11-30 22:53:40","2013-12-12 12:05:36",2,147.25,"Save-a-lot Markets","187 Suffolk Ln.",Boise,"North America",83720,USA
23849,NORTS,1,"2013-12-22 05:30:36","2013-12-31 01:56:53","2014-01-10 09:40:33",2,293.75,"Save-a-lot Markets","187 Suffolk Ln.",Boise,"North America",83720,USA
